clue_numbers,solving_time_ms,backtrack_count,propagation_count
179264358385971426462583197937612584216845973548739261691428735753196842824357619,55,0.014,0,0
624189573981357264753426891395274618168593742472861935237648159846915327519732486,55,0.019,0,0
857431269926578431143269578614927853385146927792853146579384612438612795261795384,55,0.007,0,0
849276531513498672627135894951847326784623915362519748495782163136954287278361459,55,0.008,0,0
186372945273954618459681327915826734628743591347519862561238479832497156794165283,55,0.012,0,0
624397158158642379379185624862473915915826437437951862586234791243719586791568243,55,0.012,0,0
634512879251789436978346152165278394827934561493651728546127983712893645389465217,55,0.008,8,35
926857413785341692134269578361592784259478136847613925572184369693725841418936257,55,0.008,0,0
648952731371486925295713468752134896986527143413869572569271384127348659834695217,55,0.009,0,0
948531267276498315351726984712649538583172496469853721624985173137264859895317642,55,0.012,0,0
594687231132954768867312495371295846925468173648731529456873912219546387783129654,55,0.007,0,0
691784532847532169325169784273695841418327695956841327782953416164278953539416278,55,0.008,0,0
236459178871623495594187632487312956659748321123965784948271563365894217712536849,55,0.007,0,0
813245679967138245524679138386514927792863514451927863639481752275396481148752396,55,0.007,0,0
853192764674853912192674583928741356741536298536928471367285149419367825285419637,55,0.007,0,0
829745613475361892631289457294576381318924765756138249182497536947653128563812974,55,0.007,0,0
357621984162849357984573162715962438438157296296384715521496873649738521873215649,55,0.024,0,0
735681429861492357942375618658149273327568194419237586184923765293756841576814932,55,0.008,0,0
264791538971583642853624719648172395712359486539468127397845261126937854485216973,55,0.009,7,15
769381245831542976452679183627938451398154762514267839973815624246793518185426397,55,0.007,0,0
897234165243165879156879234532916487961487523478523916384652791719348652625791348,55,0.054,0,0
385172496721469583694538127953781642246395718817624359439857261162943875578216934,55,0.007,0,0
173846952259173648846259371738462195462591837591738264625917483384625719917384526,55,0.006,0,0
534269817781354296629871345347925168816437952295186473162748539478593621953612784,55,0.006,0,0
691728453453619782782435691936871524817542936524963817275394168168257349349186275,55,0.008,0,0
254918673673425189189367254325841967967532418418796325732154896541689732896273541,55,0.007,0,0
129375864864129375375864129698251743251743698743698251916532487487916532532487916,55,0.012,0,0
942615387615783249783942516564371892371298465298564173136827954459136728827459631,55,0.007,0,0
487321965321695847695487231253976184814253796976814523562749318138562479749138652,55,0.006,0,0
517298436634715298892436715469357182753182964281964357125849673948673521376521849,55,0.008,0,0
972861354453927618816435279347219586291658743685374192128546937739182465564793821,55,0.025,0,0
543728961872961435196435728254876193319542876687193542968314257431257689725689314,55,0.006,0,0
126793548397485162584621379241369857875142936963578214619837425738254691452916783,55,0.008,0,0
469872315513946827728351964346297158851634279972185643697528431285413796134769582,55,0.007,0,0
296145783738269145154783269413897652879652431625431897982516374347928516561374928,55,0.007,0,0
739612548845793126621854937256489713317265894498371652582947361163528479974136285,55,0.007,0,0
287461953164935728539782416345298167671543289892176534413859672726314895958627341,55,0.020,0,0
978316254452987163361425879719632485623548917584791326895173642137264598246859731,55,0.007,0,0
746913825258746391913258674482167953539482716167539248895624137371895462624371589,55,0.007,0,0
763592481925814637148376259572489163316257948894631725237945816459168372681723594,55,0.007,0,0
792634581346851729518279364127396458963548172485712936654187293239465817871923645,55,0.007,0,0
135692478692487153487135629824371965956824317371956842519268734268743591743519286,55,0.006,0,0
839461257725983146614572398198624573246735981357819462481256739973148625562397814,55,0.008,0,0
239684175468517923751392846943768512125439687876251394384176259592843761617925438,55,0.006,0,0
367251498489763125152984376674325819891476532523198647915847263748632951236519784,55,0.006,0,0
198456273465732918723189645931648527684275391257913864816524739379861452542397186,55,0.008,0,0
851627943439581726267349185598162437374958261612734859723495618186273594945816372,55,0.008,0,0
971365428365842719842971653759623184623418597418759236537286941194537862286194375,55,0.014,0,0
783126945594783261126594837935867412241935678867241359618452793379618524452379186,55,0.007,0,0
471268359593741862628953147369517284842639715157482936214896573735124698986375421,55,0.008,0,0
619324785857916342423758961534871629296435817178692453981263574745189236362547198,55,0.015,0,0
512987436789463251364215978431852697976134825258679143693541782827396514145728369,55,0.007,0,0
458762931726319548391485276284976153513248697967531824642197385179853462835624719,55,0.007,0,0
196845327548237961732691485873912546219456738654378192321569874965784213487123659,55,0.012,0,0
951364728872951643364872519649723185518649237723518496236187954495236871187495362,55,0.007,0,0
129754863475638129863291475794586231658312794231947658382179546546823917917465382,55,0.006,0,0
124769358385241967976853142759438216261597834843612795418926573537184629692375481,55,0.012,0,0
931564782465728193827139546218953467674812935359476821786291354192345678543687219,55,0.006,0,0
416523987325789416987614325874361259259478163163952874632895741741236598598147632,54,0.007,0,0
164782935539416728827953461298534176345167892671829543952341687786295314413678259,55,0.006,0,0
546912738873546129912873465735469281469128357128735694287354916691287543354691872,55,0.008,0,0
926571348438692175715843296671354982892167453543289761154938627389726514267415839,54,0.007,0,0
315486927468297531279351846683749215152638479794125368527813694831964752946572183,55,0.020,0,0
723165489948237165516489237392716548671548923854923716137654892465892371289371654,54,0.007,0,0
194586273723914586856273914379145862682739145415862739548627391267391458931458627,54,0.007,0,0
289314576657982134413756892948163257361527489725849613592438761176295348834671925,54,0.008,0,0
583762491914538672726941358451387269378629145692415837867294513249153786135876924,55,0.029,0,0
451729863927836145638154792584912637219673458376485921865241379793568214142397586,54,0.007,0,0
614239758875461923392587146231958674467123895589746312126395487748612539953874261,54,0.021,0,0
527694318694831275831527946169783524783452691452169837316278459945316782278945163,54,0.007,0,0
713692584269845713584137269376289451928514376451763928632958147147326895895471632,54,0.007,0,0
874315692629784153135269847248571369751936284396428715982147536563892471417653928,54,0.008,0,0
875126394621943857349578612534781926962435178187269543218694735496357281753812469,54,0.006,0,0
753982164614357829289416573968174235471523698325869741846731952592648317137295486,54,0.008,0,0
549218763673459218128763459236975841481326975795841326357194682914682537862537194,54,0.007,0,0
483692517517438629629571483948726351351984762762315948176853294835249176294167835,54,0.007,0,0
769154832823769145154823796641538279297641583538297614485372961372916458916485327,55,0.009,7,26
539716284824395761671248359952631847163874592487529613298153476315467928746982135,54,0.007,0,0
935716248176284359824395761259631487748529613361478592687942135513867924492153876,54,0.015,0,0
467319582528764931913825476634981257275436198189572643396158724851247369742693815,54,0.006,0,0
691874523874253961253691784469387215125469837387125649912746358538912476746538192,54,0.007,0,0
851397426624851793397624158276548319548913672913276845189732564465189237732465981,54,0.007,0,0
386197254179542836524368719417625398652983147938471562241856973793214685865739421,54,0.008,0,0
326785491149362587758194263563478912487219635291536874835947126974621358612853749,54,0.009,0,0
986745213574213869321869745819657432765432198243198657138976524452381976697524381,54,0.007,0,0
412583769679241385835967142267154893541398627983726451798612534126435978354879216,54,0.008,0,0
692513478748962513153478962369185724815724639274639185481297356927356841536841297,54,0.006,0,0
197653248428917653563248917931865724685724391274391865846172539712539486359486172,54,0.006,0,0
621783459945261738873495216382957641164832975597614823236578194758149362419326587,54,0.008,0,0
942578361758613249163492857687341925529867134431259786895736412376124598214985673,54,0.008,7,33
765431982341829567289675143412987356897563214653142798976354821128796435534218679,54,0.008,0,0
471623958895471236623895714582149673149367825367582491918734562734256189256918347,54,0.008,0,0
479162835538749216612358974861593742953427168247681359795214683386975421124836597,54,0.012,0,0
814962753735481692629573841198625374256734189347819265961257438483196527572348916,54,0.007,0,0
391652748625487931478319265984231576756948123213765894867194352532876419149523687,54,0.007,7,28
192564783837291546465738219928156437374829165651473892519647328746382951283915674,54,0.007,0,0
261348957348579126579261834413785269692413578785692341124837695956124783837956412,54,0.037,0,0
467831295813925746952476381638192457129547863574683912391254678245768139786319524,54,0.007,7,42
895671342671324859324895617137482596569137428482569173916743285743258961258916734,54,0.041,0,0
235718496496352871871964235629835147147296583583471629764529318318647952952183764,54,0.008,0,0
795281364218346795364759218152638947947125683683974152439517826826493571571862439,54,0.007,0,0
641279853297835641853614297365142789789356124124798365938561472516427938472983516,54,0.017,0,0
391856742685247319724913658478321596569784123132695487953468271846172935217539864,54,0.008,0,0
382965174417328569956471823748253916235619487691784352873592641529146738164837295,54,0.007,0,0
523641789789325146146987523312476958674859312958213674261794835835162497497538261,54,0.006,0,0
526847139784391526139265784452789613613524978978136452845973261397612845261458397,54,0.007,0,0
516732984723849156894561273389415762451627839672398541167283495238954617945176328,54,0.048,0,0
